"ID","info","inCore","count","MK-ID"
"Noble Alicia C, 1996, ANNUAL REVIEW OF FISH DISEASES","Noble Alicia C, 1996, ANNUAL REVIEW OF FISH DISEASES, V6, P65",False,1,"None"
"Nogueira R, 2002, WATER RES","Nogueira R, 2002, WATER RES, V36, P469",False,2,"None"
"Ohashi A, 1995, WATER SCI TECHNOL","Ohashi A, 1995, WATER SCI TECHNOL, V32, P75",False,1,"None"
"Prosser Ji, 1989, ADV MICROB PHYSIOL","Prosser Ji, 1989, ADV MICROB PHYSIOL, V30, P125",False,1,"None"
"Pullela S, 1998, J FOOD PROTECT","Pullela S, 1998, J FOOD PROTECT, V61, P205",False,1,"None"
"Reiser S, 2010, AQUACULTURE","Reiser S, 2010, AQUACULTURE, V307, P157",False,1,"None"
"Reitan Ki, 1993, AQUACULTURE","Reitan Ki, 1993, AQUACULTURE, V118, P257",False,1,"None"
"Reitan Ki, 1997, AQUACULTURE","Reitan Ki, 1997, AQUACULTURE, V155, P207",False,1,"None"
"Ringo E, 1998, J APPL MICROBIOL","Ringo E, 1998, J APPL MICROBIOL, V84, P227",False,1,"None"
"Ringo E, 2010, AQUAC RES","Ringo E, 2010, AQUAC RES, V41, P451",False,1,"None"
"Robertson Rf, 2005, AQUACULTURE","Robertson Rf, 2005, AQUACULTURE, V245, P89",False,1,"None"
"Robin J, 2006, AQUACULTURE","Robin J, 2006, AQUACULTURE, V260, P128",False,1,"None"
"Rosenfeldt Ej, 2005, J WATER SUPPLY RES T","Rosenfeldt Ej, 2005, J WATER SUPPLY RES T, V54, P423",False,1,"None"
"Runia W, 1996, P SEM CLOS PROD SYST","Runia W, 1996, P SEM CLOS PROD SYST, P20",False,1,"None"
"Salminen S, 1999, TRENDS FOOD SCI TECH","Salminen S, 1999, TRENDS FOOD SCI TECH, V10, P107",False,1,"None"
"Salvesen I, 1999, AQUACULTURE","Salvesen I, 1999, AQUACULTURE, V175, P337",False,1,"None"
"Schneider O, 2010, ADV AQUACULTURE AGEN","Schneider O, 2010, ADV AQUACULTURE AGEN, P259",False,1,"None"
"Schneider O, 2007, FEMS MICROBIOL ECOL","Schneider O, 2007, FEMS MICROBIOL ECOL, V60, P207",False,1,"None"
"Schrader Kk, 2010, AQUACULT ENG","Schrader Kk, 2010, AQUACULT ENG, V43, P46",False,1,"None"
"Schrader Kk, 2010, N AM J AQUACULT","Schrader Kk, 2010, N AM J AQUACULT, V72, P1",False,2,"None"
"Schrader Kk, 2005, N AM J AQUACULT","Schrader Kk, 2005, N AM J AQUACULT, V67, P177",False,1,"None"
"Schrader Kk, 2003, ACS SYM SER","Schrader Kk, 2003, ACS SYM SER, V848, P1",False,1,"None"
"Schrader Kk, 2003, APPL ENVIRON MICROB","Schrader Kk, 2003, APPL ENVIRON MICROB, V69, P5319",False,1,"None"
"Schramm A, 2000, ENVIRON MICROBIOL","Schramm A, 2000, ENVIRON MICROBIOL, V2, P680",False,1,"None"
"Sharrer Mj, 2005, AQUACULT ENG","Sharrer Mj, 2005, AQUACULT ENG, V33, P135",False,1,"None"
"Sich H, 1992, SPECIAL PUBLICATION","Sich H, 1992, SPECIAL PUBLICATION, V17, P55",False,1,"None"
"Skjermo J, 1993, FISH FARMING TECHNOLOGY","Skjermo J, 1993, FISH FARMING TECHNOLOGY, P61",False,1,"None"
"Skjermo J, 1997, AQUACULT INT","Skjermo J, 1997, AQUACULT INT, V5, P13",False,1,"None"
"Sugita H, 1992, APPL ENVIRON MICROB","Sugita H, 1992, APPL ENVIRON MICROB, V58, P4072",False,1,"None"
"Sumitomo H, 1988, WATER SCI TECHNOL","Sumitomo H, 1988, WATER SCI TECHNOL, V20, P157",False,1,"None"
"Summerfelt St, 1997, PROG FISH CULT","Summerfelt St, 1997, PROG FISH CULT, V59, P94",False,1,"None"
"Summerfelt St, 1997, AQUACULTURE","Summerfelt St, 1997, AQUACULTURE, V158, P57",False,1,"None"
"Summerfelt St, 2003, AQUACULT ENG","Summerfelt St, 2003, AQUACULT ENG, V28, P21",False,1,"None"
"Summerfelt St, 2009, AQUACULT ENG","Summerfelt St, 2009, AQUACULT ENG, V40, P17",False,1,"None"
"Tal Y, 2006, APPL ENVIRON MICROB","Tal Y, 2006, APPL ENVIRON MICROB, V72, P2896",False,2,"None"
"Tal Y, 2003, AQUACULTURE","Tal Y, 2003, AQUACULTURE, V215, P187",False,1,"None"
"Tendencia Ea, 2003, AQUACULTURE","Tendencia Ea, 2003, AQUACULTURE, V218, P115",False,1,"None"
"Timmons Mb, 2007, RECIRCULATING AQUACU","Timmons Mb, 2007, RECIRCULATING AQUACU",False,1,"None"
"Tucker Craig S, 2000, REVIEWS IN FISHERIES SCIENCE","Tucker Craig S, 2000, REVIEWS IN FISHERIES SCIENCE, V8, P45",False,1,"None"
"Van Der Meeren T, 2007, AQUACULTURE","Van Der Meeren T, 2007, AQUACULTURE, V265, P206",False,1,"None"
"Van Rijn J, 2006, AQUACULT ENG","Van Rijn J, 2006, AQUACULT ENG, V34, P364",False,4,"None"
"Verdegem Mcj, 2013, REV AQUACULT","Verdegem Mcj, 2013, REV AQUACULT, V5, P158",False,2,"None"
"Verdonck L, 1997, AQUACULTURE","Verdonck L, 1997, AQUACULTURE, V149, P203",False,1,"None"
"Verschuere L, 2000, MICROBIOL MOL BIOL R","Verschuere L, 2000, MICROBIOL MOL BIOL R, V64, P655",False,1,"None"
"Von Gunten U, 2003, WATER RES","Von Gunten U, 2003, WATER RES, V37, P1443",False,1,"None"
"Vos M, 2008, CURR BIOL","Vos M, 2008, CURR BIOL, V18, P386",False,1,"None"
"Westerhoff P, 2006, OZONE-SCI ENG","Westerhoff P, 2006, OZONE-SCI ENG, V28, P277",False,1,"None"
"Weyland H, 1969, NATURE","Weyland H, 1969, NATURE, V223, P858",False,1,"None"
"Yagi M, 1988, WATER SCI TECHNOL","Yagi M, 1988, WATER SCI TECHNOL, V20, P255",False,1,"None"
"Zhong F, 2011, WATER RES","Zhong F, 2011, WATER RES, V45, P6479",False,1,"None"
"Zhu Sm, 2001, AQUACULT ENG","Zhu Sm, 2001, AQUACULT ENG, V25, P1",False,1,"None"
"Ako H, 2009, SUSTAINABLE AGR","Ako H, 2009, SUSTAINABLE AGR, P1",False,2,"None"
"Appelbaum S, 2016, ECOCYCLES","Appelbaum S, 2016, ECOCYCLES, V2, P26",False,1,"None"
"Bakhsh H K, 2015, BULLETIN OF THE AQUACULTURE ASSOCIATION OF CANADA","Bakhsh H K, 2015, BULLETIN OF THE AQUACULTURE ASSOCIATION OF CANADA, V2015-1, P17",False,1,"None"
"Bakhsh Hk, 2012, AQUAC ASSOC CAN SPEC","Bakhsh Hk, 2012, AQUAC ASSOC CAN SPEC, P57",False,1,"None"
"Boxman Se, 2017, AQUAC RES","Boxman Se, 2017, AQUAC RES, V48, P2463",False,1,"None"
"Brod E, 2017, AMBIO","Brod E, 2017, AMBIO, V46, P852",False,1,"None"
"Buhmann Ak, 2015, AGR WATER MANAGE","WOS:000348893900009, Buhmann Anne K., Optimization of culturing conditions and selection of species for the use of halophytes as biofilter for nutrient-rich saline water, AGRICULTURAL WATER MANAGEMENT, 149, 102",True,2,"WOS:000348893900009"
"Chopin T, 2001, J PHYCOL","Chopin T, 2001, J PHYCOL, V37, P975",False,2,"None"
"De Vries J, 2015, 7 INT AES SUST FOOD","De Vries J, 2015, 7 INT AES SUST FOOD, P297",False,1,"None"
"Dela Cruz Cr, 1992, ICLARM C P","Dela Cruz Cr, 1992, ICLARM C P, V24, P457",False,1,"None"
"Diver S, 2006, PUBLICATION ATTRA","Diver S, 2006, PUBLICATION ATTRA, VIP163, P28",False,1,"None"
"Essa Ma, 2008, EGYPT J AQUATIC RES","Essa Ma, 2008, EGYPT J AQUATIC RES, V34, P320",False,3,"None"
"Fao, 1988, 7 SESS IPFC WORK PAR","Fao, 1988, 7 SESS IPFC WORK PAR, P1",False,1,"None"
"Fernando Ch, 1993, HYDROBIOLOGIA","Fernando Ch, 1993, HYDROBIOLOGIA, V259, P91",False,1,"None"
"Giacomantonio Pj, 2013, U. S. PATENT","Giacomantonio Pj, 2013, U. S. PATENT, PATENT NO. [8, ,",False,1,"None"
"Giacomantonio Pj, 2012, U. S. PATENT","Giacomantonio Pj, 2012, U. S. PATENT, PATENT NO. [8, ,",False,1,"None"
"Graber A, 2014, P C VIVUS TRANSM INN","Graber A, 2014, P C VIVUS TRANSM INN, P245",False,2,"None"
"Gumble J, 2015, THESIS","Gumble J, 2015, THESIS",False,1,"None"
"Gunning D, 2014, P AQ EUR C 2014 SAN","Gunning D, 2014, P AQ EUR C 2014 SAN",False,1,"None"
"Gunning D, 2016, WATER-SUI","Gunning D, 2016, WATER-SUI, V8",False,1,"None"
"Herde L, 2015, GARTENBAUWISSENSCHAF","Herde L, 2015, GARTENBAUWISSENSCHAF, V12, P45",False,1,"None"
"Horvath L, 2002, FISHING NEWS BOOKS","Horvath L, 2002, FISHING NEWS BOOKS, P170",False,1,"None"
"Inapro, 2017, INN AQ PROF APPL","Inapro, 2017, INN AQ PROF APPL",False,1,"None"
"Junge R, 2017, WATER-SUI","WOS:000398721300033, Junge Ranka, Strategic Points in Aquaponics, WATER, 9",True,2,"WOS:000398721300033"
"Kalantari F, 2016, PUBLIC ACCEPTANCE VE","Kalantari F, 2016, PUBLIC ACCEPTANCE VE",False,1,"None"
"Klemencic Ak, 2015, ENVIRON SCI POLLUT R","Klemencic Ak, 2015, ENVIRON SCI POLLUT R, V22, P1420",False,4,"None"
"Kloas W, 2012, U. S. PAT","Kloas W, 2012, U. S. PAT, PATENT NO. [8, ,",False,1,"None"
"Kotzen B, 2010, JOURNAL OF APPLIED AQUACULTURE","Kotzen B, 2010, JOURNAL OF APPLIED AQUACULTURE, V22, P297",False,1,"None"
"Kotzen B, 2012, PEER REV P ECLAS 201","Kotzen B, 2012, PEER REV P ECLAS 201, P185",False,1,"None"
"Kotzen B, 2017, EUR AQ SOC C 2017 M","Kotzen B, 2017, EUR AQ SOC C 2017 M",False,1,"None"
"Lennard W A, 2015, WORLD AQUACULTURE","Lennard W A, 2015, WORLD AQUACULTURE, V46, P20",False,1,"None"
"Li Km, 1988, AQUACULTURE","Li Km, 1988, AQUACULTURE, V71, P173",False,1,"None"
"Little D, 1987, GUIDE INTEGRATED WAR","Little D, 1987, GUIDE INTEGRATED WAR",False,1,"None"
"Malcolm J, 2007, BACKYARD AQUAPON SUM","Malcolm J, 2007, BACKYARD AQUAPON SUM, V2007, P10",False,1,"None"
"Mcmurtry M R, 1990, APPLIED AGRICULTURAL RESEARCH","Mcmurtry M R, 1990, APPLIED AGRICULTURAL RESEARCH, V5, P280",False,6,"None"
"Mithun Roy, 2013, WORLD APPLIED SCIENCES JOURNAL","Mithun Roy, 2013, WORLD APPLIED SCIENCES JOURNAL, V23, P588",False,1,"None"
"Morgenstern R, 2016, FORSCHUNGSBERICHT FA","Morgenstern R, 2016, FORSCHUNGSBERICHT FA",False,1,"None"
"Mukherjee Tk, 1992, INTEGRATED LIVESTOCK","Mukherjee Tk, 1992, INTEGRATED LIVESTOCK",False,1,"None"
"Palm H W, 2015, AACL BIOFLUX","Palm H W, 2015, AACL BIOFLUX, V8, P89",False,3,"None"
"Palm H W, 2014, AACL BIOFLUX","Palm H W, 2014, AACL BIOFLUX, V7, P20",False,3,"None"
"Palm Hw, 2017, FISCH MECKLENBURG VO","Palm Hw, 2017, FISCH MECKLENBURG VO, V2, P45",False,1,"None"
"Palm Harry W, 2014, AACL BIOFLUX","Palm Harry W, 2014, AACL BIOFLUX, V7, P162",False,5,"None"
"Palm Hw, 2016, FISCHGLASHAUS EINE I","Palm Hw, 2016, FISCHGLASHAUS EINE I, V1, P38",False,1,"None"
"Pantanella E, 2008, AQUACULTURE NEWS MAY","Pantanella E, 2008, AQUACULTURE NEWS MAY, V34",False,1,"None"
"Pattillo Da, 2017, NCRAC TECHNICAL B","Pattillo Da, 2017, NCRAC TECHNICAL B, V19",False,2,"None"
"Pérez G, 2011, APPL ENERG","Pérez G, 2011, APPL ENERG, V88, P4854",False,1,"None"
"Perini K, 2013, URBAN ECOSYST","Perini K, 2013, URBAN ECOSYST, V16, P265",False,2,"None"
"Rakocy J, 2006, SO REGIONAL AQUACULT","Rakocy J, 2006, SO REGIONAL AQUACULT, P16",False,3,"None"
"Rakocy Je, 1989, ISLAND PERSPECTIVES","Rakocy Je, 1989, ISLAND PERSPECTIVES, V3, P5",False,2,"None"
"Rakocy Je, 2010, WORLD AQUAC SOC","Rakocy Je, 2010, WORLD AQUAC SOC",False,1,"None"
"Raviv M, 2008, SOILLESS CULTURE: THEORY AND PRACTICE","Raviv M, 2008, SOILLESS CULTURE: THEORY AND PRACTICE, P1",False,2,"None"
"Salam M A, 2013, WORLD JOURNAL OF FISH AND MARINE SCIENCES","Salam M A, 2013, WORLD JOURNAL OF FISH AND MARINE SCIENCES, V5, P251",False,2,"None"
"Savidov N, 2004, 679056201 IDS IN FUN","Savidov N, 2004, 679056201 IDS IN FUN",False,1,"None"
"Schmautz Z, 2016, ARCH MICROBIOL","Schmautz Z, 2016, ARCH MICROBIOL, P1",False,2,"None"
"Scott Jo, 2009, THESIS","Scott Jo, 2009, THESIS",False,1,"None"
"Sikawa Dc, 2010, AGR WATER MANAGE","WOS:000279277700011, Sikawa Daniel C., The hydroponic production of lettuce (<i>Lactuca sativa</i> L) by using hybrid catfish (<i>Clarias macrocephalus</i> x <i>C</i>. <i>gariepinus</i>) pond water: Potentials and constraints, AGRICULTURAL WATER MANAGEMENT, 97, 1317",True,5,"WOS:000279277700011"
"Simeonidou M, 2012, AACL BIOFLUX","Simeonidou M, 2012, AACL BIOFLUX, V5, P182",False,2,"None"
"Sneed K, 1975, AQUACULT FISH FARMER","Sneed K, 1975, AQUACULT FISH FARMER, V1, P11",False,2,"None"
"Somerville C, 2014, 5892014 FAO","Somerville C, 2014, 5892014 FAO",False,1,"None"
"Soto D, 2009, FAO FISHERIES AND AQUACULTURE TECHNICAL PAPER","Soto D, 2009, FAO FISHERIES AND AQUACULTURE TECHNICAL PAPER",False,1,"None"
"Stadler M, 2015, P ICESC 2015 GOLD CO","Stadler M, 2015, P ICESC 2015 GOLD CO",False,1,"None"
"Stickney Robert R, 1994, PRINCIPLES AQUACULTU","Stickney Robert R, 1994, PRINCIPLES AQUACULTU",False,1,"None"
"Thorarinsdottir Ri, 2015, AQUAPONICS GUIDELINE","Thorarinsdottir Ri, 2015, AQUAPONICS GUIDELINE, V2015",False,1,"None"
"Tilman D, 2014, NATURE","Tilman D, 2014, NATURE, V515, P518",False,1,"None"
"Troell M, 2003, AQUACULTURE","Troell M, 2003, AQUACULTURE, V226, P69",False,1,"None"
"Troell M, 2009, AQUACULTURE","Troell M, 2009, AQUACULTURE, V297, P1",False,1,"None"
"Tyson Rv, 2008, HORTSCIENCE","WOS:000256245900196, Tyson Richard V., Reconciling pH for ammonia biotiltration and cucumber yield in a recirculating aquaponic system with perlite biofilters, HORTSCIENCE, 43, 719",True,5,"WOS:000256245900196"
"Vermeulen T, 2013, ACTA HORTIC","WOS:000333917900006, Vermeulen T., The Need for Systems Design for Robust Aquaponic Systems in the Urban Environment, INTERNATIONAL SYMPOSIUM ON SOILLESS CULTIVATION, 1004, 71",True,2,"WOS:000333917900006"
"Villarroell M, 2011, SPAN J AGRIC RES","WOS:000291519600020, Villarroell M., Aquaponics: integrating fish feeding rates and ion waste production for strawberry hydroponics, SPANISH JOURNAL OF AGRICULTURAL RESEARCH, 9, 537",True,3,"WOS:000291519600020"
"Waller U, 2015, AQUACULT INT","Waller U, 2015, AQUACULT INT, V23, P1473",False,1,"None"
"Wilson G, 2015, AQUAPONICS NETW AUST","Wilson G, 2015, AQUAPONICS NETW AUST, V1, P1",False,1,"None"
"Arita S, 2012, EC ISSUES","Arita S, 2012, EC ISSUES, VEI-21, P1",False,1,"None"
"Baker A, 2010, PRELIMINARY DEV EVAL","Baker A, 2010, PRELIMINARY DEV EVAL",False,1,"None"
"Hemachandra D, 2013, WORKING PAPER","Hemachandra D, 2013, WORKING PAPER",False,1,"None"
"Kierulff H, 2008, BUS HORIZONS","Kierulff H, 2008, BUS HORIZONS, V51, P321",False,1,"None"
"Naomasa E, 2013, AQUACULT ECON MANAG","Naomasa E, 2013, AQUACULT ECON MANAG, V17, P184",False,1,"None"
"Rakocy Je, 1997, TILAPIA AQUACULTURE","Rakocy Je, 1997, TILAPIA AQUACULTURE, P603",False,3,"None"
"Rupasinghe Jagath W, 2010, AQUACULTURE ECONOMICS AND MANAGEMENT","Rupasinghe Jagath W, 2010, AQUACULTURE ECONOMICS AND MANAGEMENT, V14, P81",False,4,"None"
"State Of Hawaii Agricultural Loan Division, NEW FARM LOAN FACT S","State Of Hawaii Agricultural Loan Division, NEW FARM LOAN FACT S",False,1,"None"
"Alongi Dm, 2008, ESTUAR COAST SHELF S","Alongi Dm, 2008, ESTUAR COAST SHELF S, V76, P1",False,1,"None"
"Alongi Dm, 2002, ENVIRON CONSERV","Alongi Dm, 2002, ENVIRON CONSERV, V29, P331",False,1,"None"
"Åsgård T, 1997, AQUACULT NUTR","Åsgård T, 1997, AQUACULT NUTR, V3, P17",False,1,"None"
"Asgard T, 1998, P S VICT 98 UTR NETH","Asgard T, 1998, P S VICT 98 UTR NETH, V98, P16",False,1,"None"
"Bergheim A, 1993, ASAE PUBL","Bergheim A, 1993, ASAE PUBL, V93, P486",False,1,"None"
"Bergheim A, 1993, AQUACULT ENG","Bergheim A, 1993, AQUACULT ENG, V12, P97",False,1,"None"
"Bergheim A, 1998, AQUAT LIVING RESOUR","Bergheim A, 1998, AQUAT LIVING RESOUR, V11, P279",False,1,"None"
"Binh Ct, 1997, AQUAC RES","Binh Ct, 1997, AQUAC RES, V28, P599",False,1,"None"
"Brinker A, 2005, AQUACULTURE","Brinker A, 2005, AQUACULTURE, V249, P125",False,1,"None"
"Brinkman Rm, 1997, P COMB AUSTR COAST E","Brinkman Rm, 1997, P COMB AUSTR COAST E, P941",False,1,"None"
"Brown Jj, 1999, AQUACULTURE","Brown Jj, 1999, AQUACULTURE, V175, P255",False,4,"None"
"Buhmann A, 2013, FUNCT PLANT BIOL","Buhmann A, 2013, FUNCT PLANT BIOL, V40, P952",False,2,"None"
"Buhmann A, 2013, ENVIRON EXP BOT","Buhmann A, 2013, ENVIRON EXP BOT, V92, P122",False,3,"None"
"Chen Sl, 1993, ASAE PUBL","Chen Sl, 1993, ASAE PUBL, V93, P16",False,1,"None"
"Chen Sl, 1993, AQUACULTURE","Chen Sl, 1993, AQUACULTURE, V112, P143",False,1,"None"
"Cripps Sj, 1995, TECHNICAL SOLUTIONS","Cripps Sj, 1995, TECHNICAL SOLUTIONS, P50",False,1,"None"
"Cripps Sj, 1996, AQUACULTURE AND WATER RESOURCE MANAGEMENT","Cripps Sj, 1996, AQUACULTURE AND WATER RESOURCE MANAGEMENT, P166",False,1,"None"
"Cripps Sj, 1995, AQUACULTURE","Cripps Sj, 1995, AQUACULTURE, V133, P323",False,1,"None"
"Cripps Sj, 2000, AQUACULT ENG","Cripps Sj, 2000, AQUACULT ENG, V22, P33",False,4,"None"
"Einen O, 1995, AQUACULTURE RESEARCH","Einen O, 1995, AQUACULTURE RESEARCH, V26, P701",False,1,"None"
"Fao, 2012, STAT WORLD FISH AQ","Fao, 2012, STAT WORLD FISH AQ",False,1,"None"
"Fernando C, 2002, MOL MED","Fernando C, 2002, MOL MED, V33, P23",False,1,"None"
"Glenn Ep, 1999, CRIT REV PLANT SCI","Glenn Ep, 1999, CRIT REV PLANT SCI, V18, P227",False,2,"None"
"Grieve Cm, 1997, PLANT SOIL","Grieve Cm, 1997, PLANT SOIL, V192, P277",False,3,"None"
"Hennessy M, 1991, MANAGEMENT STRATEGIE","Hennessy M, 1991, MANAGEMENT STRATEGIE",False,1,"None"
"International Water Association, 2000, CONSTR WETL POLL CON","International Water Association, 2000, CONSTR WETL POLL CON, P156",False,1,"None"
"Kadlec R, 1996, TREATMENT WETLANDS","Kadlec R, 1996, TREATMENT WETLANDS",False,2,"None"
"Kelly La, 1994, WATER RES","Kelly La, 1994, WATER RES, V28, P1403",False,1,"None"
"Kelly La, 1997, AQUACULT INT","Kelly La, 1997, AQUACULT INT, V5, P65",False,1,"None"
"Koyro Hw, 2006, ENVIRON EXP BOT","Koyro Hw, 2006, ENVIRON EXP BOT, V56, P136",False,2,"None"
"Lawson Tb, 1995, FUNDAMENTALS AQUACUL","Lawson Tb, 1995, FUNDAMENTALS AQUACUL",False,1,"None"
"Lin Yf, 2003, ENVIRON POLLUT","Lin Yf, 2003, ENVIRON POLLUT, V123, P107",False,3,"None"
"Lin Yf, 2005, ENVIRON POLLUT","Lin Yf, 2005, ENVIRON POLLUT, V134, P411",False,2,"None"
"Lin Yf, 2002, AQUACULTURE","Lin Yf, 2002, AQUACULTURE, V209, P169",False,3,"None"
"Lin Yf, 2002, WATER ENVIRON RES","Lin Yf, 2002, WATER ENVIRON RES, V74, P136",False,1,"None"
"Losordo, 1994, AQUACULTURE WATER RE","Losordo, 1994, AQUACULTURE WATER RE, P9",False,1,"None"
"Lu Z, 2001, P 5 NEW CROPS S ATL","Lu Z, 2001, P 5 NEW CROPS S ATL",False,1,"None"
"Martan Be, 2008, AQUAPONICS J","Martan Be, 2008, AQUAPONICS J, V48, P28",False,1,"None"
"Massel Sr, 1999, FLUID DYN RES","Massel Sr, 1999, FLUID DYN RES, V24, P219",False,1,"None"
"Mazda Y, 1997, MANGROVES SALT MARSH","Mazda Y, 1997, MANGROVES SALT MARSH, V1, P193",False,1,"None"
"Mazda Yoshihiro, 2006, WETLANDS ECOLOGY AND MANAGEMENT","Mazda Yoshihiro, 2006, WETLANDS ECOLOGY AND MANAGEMENT, V14, P365",False,1,"None"
"Neori A, 1998, AQUACULT ENG","Neori A, 1998, AQUACULT ENG, V17, P215",False,1,"None"
"Neori A, 2004, AQUACULTURE","Neori A, 2004, AQUACULTURE, V231, P361",False,2,"None"
"Neori A, 1999, WORLD AQUACULTURE","Neori A, 1999, WORLD AQUACULTURE, V30, P46",False,1,"None"
"Orellana F, 2014, AQUACULT ENG","Orellana F, 2014, AQUACULT ENG, V58, P20",False,2,"None"
"Panella S, 1999, ANN NY ACAD SCI","Panella S, 1999, ANN NY ACAD SCI, V879, P427",False,1,"None"
"Primavera Jh, 2007, B MAR SCI","Primavera Jh, 2007, B MAR SCI, V80, P795",False,1,"None"
"Quartel S, 2007, J ASIAN EARTH SCI","Quartel S, 2007, J ASIAN EARTH SCI, V29, P576",False,1,"None"
"Sansanayuth P, 1996, WATER SCI TECHNOL","Sansanayuth P, 1996, WATER SCI TECHNOL, V34, P93",False,1,"None"
"Schneider O, 2005, AQUACULT ENG","Schneider O, 2005, AQUACULT ENG, V32, P379",False,7,"None"
"Schwartz Mf, 1995, PROG FISH CULT","Schwartz Mf, 1995, PROG FISH CULT, V57, P255",False,2,"None"
"Shpigel M, 2013, AQUACULTURE","Shpigel M, 2013, AQUACULTURE, V412, P52",False,2,"None"
"Simopoulos Ap, 2004, BIOL RES","Simopoulos Ap, 2004, BIOL RES, V37, P263",False,1,"None"
"Sindilariu Pd, 2007, AQUACULTURE","Sindilariu Pd, 2007, AQUACULTURE, V270, P92",False,1,"None"
"Sindilariu Pd, 2009, ECOL ENG","Sindilariu Pd, 2009, ECOL ENG, V35, P711",False,1,"None"
"Singh D, 2013, THESIS LEIBNIZ U HAN","Singh D, 2013, THESIS LEIBNIZ U HAN",False,1,"None"
"Stikker A, 1998, FUTURES","Stikker A, 1998, FUTURES, V30, P43",False,1,"None"
"Summerfelt St, 1999, CIGR HDB AGR ENG","Summerfelt St, 1999, CIGR HDB AGR ENG, P309",False,1,"None"
"Summerfelt St, 1995, WATER SCI TECHNOL","Summerfelt St, 1995, WATER SCI TECHNOL, V31, P123",False,1,"None"
"Tacon Agj, 1995, WATER SCI TECHNOL","Tacon Agj, 1995, WATER SCI TECHNOL, V31, P41",False,1,"None"
"Tchobanoglous G, 1991, WASTE WATER ENG TREA","Tchobanoglous G, 1991, WASTE WATER ENG TREA, V3RD, P1334",False,1,"None"
"Turcios Ae, 2011, THESIS U SAN CARLOS","Turcios Ae, 2011, THESIS U SAN CARLOS",False,1,"None"
"Van Tuerenhout Dr, 2005, AZTECS NEW PERSPECTI","Van Tuerenhout Dr, 2005, AZTECS NEW PERSPECTI, P106",False,1,"None"
"Vanrijn J, 1996, AQUACULTURE","Vanrijn J, 1996, AQUACULTURE, V139, P181",False,2,"None"
"Ventura Y, 2011, SCI HORTIC-AMSTERDAM","Ventura Y, 2011, SCI HORTIC-AMSTERDAM, V128, P189",False,4,"None"
"Webb Jm, 2012, WATER RES","Webb Jm, 2012, WATER RES, V46, P5102",False,3,"None"
"Westerman Pw, 1993, ASAE PUBL","Westerman Pw, 1993, ASAE PUBL, V93, P35",False,1,"None"
"Yensen Np, 2006, TASK VEG SC","Yensen Np, 2006, TASK VEG SC, V40, P367",False,1,"None"
"Yousif Bs, 2010, INT J AGRIC BIOL","Yousif Bs, 2010, INT J AGRIC BIOL, V12, P211",False,1,"None"
"Zachritz Wh, 1993, CONSTRUCTED WETLANDS FOR WATER QUALITY IMPROVEMENT","Zachritz Wh, 1993, CONSTRUCTED WETLANDS FOR WATER QUALITY IMPROVEMENT, P609",False,1,"None"
"Adler Pr, 2000, INT J RECIRCULATING","Adler Pr, 2000, INT J RECIRCULATING, V1, P15",False,6,"None"
"Aoac International, 2007, OFFICIAL METHODS ANA","Aoac International, 2007, OFFICIAL METHODS ANA, V18TH ED.",False,1,"None"
"Austin D F, 2007, ETHNOBOTANY RESEARCH AND APPLICATIONS","Austin D F, 2007, ETHNOBOTANY RESEARCH AND APPLICATIONS, V5, P123",False,1,"None"
"Bhujel Rc, 2008, STAT AQUACULTURE","Bhujel Rc, 2008, STAT AQUACULTURE, V1ST",False,1,"None"
"Boyd C E, 1992, WATER QUALITY POND S","Boyd C E, 1992, WATER QUALITY POND S",False,1,"None"
"Danaher J J, 2011, INTERNATIONAL JOURNAL OF RECIRCULATING AQUACULTURE","Danaher J J, 2011, INTERNATIONAL JOURNAL OF RECIRCULATING AQUACULTURE, V12, P35",False,2,"None"
"Davidson J, 2005, AQUACULT ENG","Davidson J, 2005, AQUACULT ENG, V33, P47",False,1,"None"
"Edie Hh, 1969, ECON BOT","Edie Hh, 1969, ECON BOT, V23, P32",False,1,"None"
"Gordon Dr, 1998, ECOL APPL","Gordon Dr, 1998, ECOL APPL, V8, P975",False,1,"None"
"Makinen T, 1988, AQUACULT ENG","Makinen T, 1988, AQUACULT ENG, V7, P367",False,1,"None"
"Mills Ha, 1996, PLANT ANAL HDB","Mills Ha, 1996, PLANT ANAL HDB, VII",False,1,"None"
"Ngo Tdt, 2010, AFR J BIOTECHNOL","Ngo Tdt, 2010, AFR J BIOTECHNOL, V9, P4186",False,1,"None"
"Prasad K Nagendra, 2008, INTERNATIONAL JOURNAL OF BOTANY","Prasad K Nagendra, 2008, INTERNATIONAL JOURNAL OF BOTANY, V4, P123",False,1,"None"
"Rakocy Je, 1997, TILAPIA AQUACULTURE IN THE AMERICAS","Rakocy Je, 1997, TILAPIA AQUACULTURE IN THE AMERICAS, VOLUME ONE, P163",False,4,"None"
"Savidov N, 2005, AQUAPONICS J","Savidov N, 2005, AQUAPONICS J, V37, P20",False,1,"None"
"Snyder Gh, 1981, PROC FL STATE HORTIC","Snyder Gh, 1981, PROC FL STATE HORTIC, V94, P230",False,1,"None"
"Tidwell Jh, 1999, J WORLD AQUACULT SOC","Tidwell Jh, 1999, J WORLD AQUACULT SOC, V30, P174",False,1,"None"
